"customer_id","gender","age","tier","region","city"
"CUS1837","Male","26","Gold","Busan","Busanjin-gu"
"CUS1838","Male","28","Regular","Daegu","Dalseo-gu"
"CUS1839","Male","25","Silver","Chungcheong","Cheongju"
"CUS1840","Female","29","Regular","Incheon","Yeonsu-gu"
"CUS1841","Female","37","Gold","Gangwon","Gangneung"
"CUS1842","Male","40","Gold","Gyeonggi","Yongin"
"CUS1843","Female","25","Silver","Seoul","Mapo-gu"
"CUS1844","Female","37","Gold","Gyeonggi","Goyang"
"CUS1845","Male","26","Regular","Chungcheong","Gongju"
"CUS1846","Male","25","Regular","Chungcheong","Gongju"
"CUS1847","Male","18","Regular","Daejeon","Seo-gu"
"CUS1848","Male","40","Regular","Gwangju","Gwangsan-gu"
"CUS1849","Male","35","Regular","Incheon","Seo-gu"
"CUS1850","Female","40","Gold","Seoul","Seongdong-gu"
"CUS1851","Female","18","Regular","Incheon","Michuhol-gu"
"CUS1852","Male","34","Gold","Daejeon","Daedeok-gu"
"CUS1853","Male","","Silver","Seoul","Gwanak-gu"
"CUS1854","Female","29","Regular","Busan","Dongrae-gu"
"CUS1855","Male","19","Regular","Chungcheong","Gongju"
"CUS1856","Female","18","Gold","Chungcheong","Cheonan"
"CUS1857","Female","53","Regular","Gyeonggi","Goyang"
"CUS1858","Male","34","Gold","Seoul","Songpa-gu"
"CUS1859","Male","26","Regular","Busan","Suyeong-gu"
"CUS1860","Male","25","Regular","Gyeongsang","Andong"
"CUS1861","Male","33","Regular","Seoul","Songpa-gu"
"CUS1862","Female","18","Regular","Busan","Busanjin-gu"
"CUS1863","Male","28","Premium","Gyeonggi","Seongnam"
"CUS1864","Female","22","Regular","Seoul","Songpa-gu"
"CUS1865","Male","41","Regular","Gwangju","Nam-gu"
"CUS1866","Female","29","Silver","Gyeonggi","Uijeongbu"
"CUS1867","Male","35","Silver","Seoul","Gangnam-gu"
"CUS1868","Female","30","Silver","Gyeonggi","Uijeongbu"
"CUS1869","Female","39","Premium","Gyeonggi","Hwaseong"
"CUS1870","Female","27","Regular","Busan","Haeundae-gu"
"CUS1871","Male","40","Premium","Seoul","Yeongdeungpo-gu"
"CUS1872","Male","35","Silver","Jeolla","Jeonju"
"CUS1873","Female","40","Silver","Seoul","Seongdong-gu"
"CUS1874","Female","18","Regular","Seoul","Gangnam-gu"
"CUS1875","Female","46","Premium","Seoul","Gwanak-gu"
"CUS1876","Female","34","Regular","Busan","Busanjin-gu"
"CUS1877","Male","41","Regular","Seoul","Mapo-gu"
"CUS1878","Male","23","Regular","Busan","Nam-gu"
"CUS1879","Male","35","Regular","Seoul","Gwanak-gu"
"CUS1880","Female","35","Gold","Incheon","Namdong-gu"
"CUS1881","Male","23","Regular","Gyeonggi","Seongnam"
"CUS1882","Male","33","Regular","Busan","Dongrae-gu"
"CUS1883","Male","51","Premium","Incheon","Seo-gu"
"CUS1884","Female","50","Regular","Seoul","Nowon-gu"
"CUS1885","Female","36","Regular","Seoul","Gangnam-gu"
"CUS1886","Male","45","Gold","Seoul","Nowon-gu"
"CUS1887","Male","22","Regular","Seoul","Songpa-gu"
"CUS1888","Female","18","Regular","Seoul","Jongno-gu"
"CUS1889","Female","42","Premium","Gyeonggi","Bucheon"
"CUS1890","Male","32","Gold","Seoul","Seongdong-gu"
"CUS1891","Male","21","Silver","Busan","Dongrae-gu"
"CUS1892","Male","31","Regular","Seoul","Yeongdeungpo-gu"
"CUS1893","Male","22","Regular","Incheon","Seo-gu"
"CUS1894","Male","37","Regular","Seoul","Gangnam-gu"
"CUS1895","Male","25","Silver","Daegu","Jung-gu"
"CUS1896","Male","41","Gold","Seoul","Mapo-gu"
"CUS1897","Female","22","Regular","Seoul","Jongno-gu"
"CUS1898","Female","47","Silver","Jeolla","Gwangyang"
"CUS1899","Male","33","Premium","Seoul","Yeongdeungpo-gu"
"CUS1900","Male","18","Regular","Gyeonggi","Seongnam"
"CUS1901","Female","18","Regular","Busan","Suyeong-gu"
"CUS1902","Female","26","Gold","Gwangju","Gwangsan-gu"
"CUS1903","Female","19","Regular","Seoul","Yeongdeungpo-gu"
"CUS1904","Male","29","Silver","Gwangju","Nam-gu"
"CUS1905","Male","31","Regular","Seoul","Songpa-gu"
"CUS1906","Male","33","Premium","Seoul","Nowon-gu"
"CUS1907","Male","36","Regular","Gwangju","Seo-gu"
"CUS1908","Male","30","Regular","Busan","Suyeong-gu"
"CUS1909","Female","49","Gold","Gyeonggi","Ansan"
"CUS1910","Male","48","Gold","Chungcheong","Cheongju"
"CUS1911","Male","43","Regular","Jeolla","Jeonju"
"CUS1912","Male","35","Silver","Gwangju","Gwangsan-gu"
"CUS1913","Female","32","Gold","Seoul","Seongdong-gu"
"CUS1914","Male","31","Regular","Gyeonggi","Goyang"
"CUS1915","Male","38","Regular","Gyeonggi","Hwaseong"
"CUS1916","Male","18","Silver","Incheon","Bupyeong-gu"
"CUS1917","Female","29","Regular","Gangwon","Gangneung"
"CUS1918","Male","40","Regular","Jeju","Jeju city"
"CUS1919","Male","38","Silver","Gyeonggi","Seongnam"
"CUS1920","Male","31","Silver","Seoul","Seocho-gu"
"CUS1921","Male","26","Silver","Incheon","Michuhol-gu"
"CUS1922","Female","18","Regular","Chungcheong","Cheongju"
"CUS1923","Female","40","Silver","Gangwon","Wonju"
"CUS1924","Male","41","Silver","Seoul","Mapo-gu"
"CUS1925","Female","28","Regular","Chungcheong","Sejong"
"CUS1926","Female","33","Regular","Seoul","Songpa-gu"
"CUS1927","Male","23","Regular","Gyeongsang","Jinju"
"CUS1928","Male","26","Regular","Daejeon","Jung-gu"
"CUS1929","Male","42","Regular","Gwangju","Nam-gu"
"CUS1930","Female","28","Regular","Gyeonggi","Hwaseong"
"CUS1931","Male","41","Regular","Gyeonggi","Goyang"
"CUS1932","Male","34","Silver","Gyeonggi","Seongnam"
"CUS1933","Female","31","Regular","Daegu","Jung-gu"
"CUS1934","Female","31","Silver","Daejeon","Seo-gu"
"CUS1935","Female","30","Regular","Daegu","Suseong-gu"
"CUS1936","Female","50","Regular","Busan","Dongrae-gu"
"CUS1937","Male","27","Regular","Seoul","Seocho-gu"
"CUS1938","Male","34","Regular","Gyeonggi","Hwaseong"
"CUS1939","Female","39","Silver","Seoul","Yeongdeungpo-gu"
"CUS1940","Male","61","Silver","Seoul","Gwanak-gu"
"CUS1941","Male","18","Regular","Seoul","Dobong-gu"
"CUS1942","Female","30","Silver","Seoul","Yeongdeungpo-gu"
"CUS1943","Female","30","Gold","Daegu","Buk-gu"
"CUS1944","Female","39","Premium","Gyeonggi","Pyeongtaek"
"CUS1945","Male","33","Silver","Incheon","Namdong-gu"
"CUS1946","Male","30","Silver","Seoul","Seocho-gu"
"CUS1947","Female","22","Premium","Jeolla","Gwangyang"
"CUS1948","Male","51","Silver","Gyeongsang","Gyeongju"
"CUS1949","Male","27","Regular","Seoul","Songpa-gu"
"CUS1950","Female","18","Silver","Gyeonggi","Bucheon"
"CUS1951","Male","40","Regular","Gyeonggi","Uijeongbu"
"CUS1952","Male","29","Regular","Daegu","Suseong-gu"
"CUS1953","Male","47","Premium","Gyeongsang","Gyeongju"
"CUS1954","Female","41","Gold","Gyeongsang","Changwon"
"CUS1955","Female","52","Silver","Incheon","Seo-gu"
"CUS1956","Male","26","Silver","Busan","Busanjin-gu"
"CUS1957","Male","31","Silver","Gyeonggi","Seongnam"
"CUS1958","Male","25","Silver","Gwangju","Seo-gu"
"CUS1959","Male","18","Regular","Jeju","Jeju city"
"CUS1960","Female","36","Gold","Gyeonggi","Goyang"
"CUS1961","Male","40","Gold","Daegu","Dalseo-gu"
"CUS1962","Female","34","Gold","Seoul","Gangnam-gu"
"CUS1963","Female","35","Regular","Gyeonggi","Suwon"
"CUS1964","Male","29","Regular","Seoul","Dobong-gu"
"CUS1965","Female","25","Regular","Chungcheong","Asan"
"CUS1966","Male","28","Premium","Gyeonggi","Hwaseong"
"CUS1967","Female","32","Silver","Gwangju","Seo-gu"
"CUS1968","Male","31","Regular","Seoul","Yeongdeungpo-gu"
"CUS1969","Male","34","Regular","Gyeonggi","Hwaseong"
"CUS1970","Female","27","Premium","Daejeon","Seo-gu"
"CUS1971","Male","36","Silver","Chungcheong","Cheongju"
"CUS1972","Male","42","Regular","Busan","Saha-gu"
"CUS1973","Female","41","Silver","Seoul","Nowon-gu"
"CUS1974","Female","49","Regular","Gyeongsang","Gyeongju"
"CUS1975","Male","18","Silver","Seoul","Dobong-gu"
"CUS1976","Female","22","Regular","Jeolla","Gwangyang"
"CUS1977","Male","27","Regular","Incheon","Bupyeong-gu"
"CUS1978","Male","29","Silver","Seoul","Seocho-gu"
"CUS1979","Male","22","Regular","Gyeongsang","Andong"
"CUS1980","Female","37","Gold","Gyeongsang","Pohang"
"CUS1981","Male","39","Gold","Daegu","Dong-gu"
"CUS1982","Female","41","Premium","Daejeon","Dong-gu"
"CUS1983","Female","19","Regular","Busan","Nam-gu"
"CUS1984","Female","29","Regular","Incheon","Seo-gu"
"CUS1985","Male","28","Regular","Incheon","Yeonsu-gu"
"CUS1986","Female","18","Regular","Gyeongsang","Andong"
"CUS1987","Male","18","Silver","Gyeonggi","Pyeongtaek"
"CUS1988","Male","36","Regular","Gyeonggi","Goyang"
"CUS1989","Female","26","Regular","Gyeongsang","Pohang"
"CUS1990","Female","36","Gold","Seoul","Nowon-gu"
"CUS1991","Female","26","Regular","Seoul","Gangnam-gu"
"CUS1992","Female","36","Gold","Seoul","Mapo-gu"
"CUS1993","Male","44","Premium","Gwangju","Gwangsan-gu"
"CUS1994","Female","44","Gold","Seoul","Gwanak-gu"
"CUS1995","Female","22","Gold","Chungcheong","Cheongju"
"CUS1996","Male","33","Silver","Chungcheong","Cheongju"
"CUS1997","Male","22","Regular","Jeju","Seogwipo"
"CUS1998","Male","23","Regular","Gwangju","Nam-gu"
"CUS1999","Male","50","Premium","Seoul","Gwanak-gu"
"CUS2000","Male","37","Premium","Busan","Busanjin-gu"
"CUS2001","Male","27","Regular","Jeolla","Iksan"
"CUS2002","Male","35","Gold","Daegu","Dong-gu"
"CUS2003","Female","37","Silver","Gyeonggi","Pyeongtaek"
"CUS2004","Male","24","Regular","Gyeongsang","Pohang"
"CUS2005","Male","30","Regular","Busan","Saha-gu"
"CUS2006","Female","55","Regular","Seoul","Gwanak-gu"
"CUS2007","Male","","Silver","Gyeonggi","Goyang"
"CUS2008","Male","33","Silver","Gwangju","Nam-gu"
"CUS2009","Male","22","Regular","Gyeonggi","Hwaseong"
"CUS2010","Female","22","Silver","Seoul","Dobong-gu"
"CUS2011","Male","33","Regular","Seoul","Mapo-gu"
"CUS2012","Male","45","Regular","Gyeonggi","Suwon"
"CUS2013","Female","30","Regular","Busan","Saha-gu"
"CUS2014","Female","24","Regular","Jeolla","Yeosu"
"CUS2015","Male","29","Silver","Gyeonggi","Bucheon"
"CUS2016","Male","30","Regular","Daegu","Jung-gu"
"CUS2017","Male","34","Regular","Gyeonggi","Ansan"
"CUS2018","Male","23","Regular","Gyeonggi","Namyangju"
"CUS2019","Female","29","Gold","Gyeonggi","Goyang"
"CUS2020","Male","37","Regular","Seoul","Gwanak-gu"
"CUS2021","Female","54","Silver","Jeolla","Gwangyang"
"CUS2022","Female","44","Gold","Gyeonggi","Uijeongbu"
"CUS2023","Female","29","Regular","Busan","Busanjin-gu"
"CUS2024","Female","19","Regular","Gyeongsang","Changwon"
"CUS2025","Female","39","Gold","Chungcheong","Gongju"
"CUS2026","Male","24","Regular","Seoul","Dobong-gu"
"CUS2027","Male","30","Silver","Busan","Suyeong-gu"
"CUS2028","Male","24","Silver","Busan","Busanjin-gu"
"CUS2029","Female","34","Regular","Gangwon","Chuncheon"
"CUS2030","Female","41","Silver","Busan","Saha-gu"
"CUS2031","Female","31","Regular","Gyeonggi","Seongnam"
"CUS2032","Male","47","Regular","Incheon","Yeonsu-gu"
"CUS2033","Male","32","Silver","Jeolla","Jeonju"
"CUS2034","Female","29","Gold","Gwangju","Buk-gu"
"CUS2035","Female","31","Gold","Busan","Suyeong-gu"
"CUS2036","Male","22","Gold","Jeolla","Jeonju"
"CUS2037","Female","28","Gold","Daegu","Jung-gu"
"CUS2038","Female","24","Regular","Seoul","Seongdong-gu"
"CUS2039","Female","25","Regular","Seoul","Seongdong-gu"
"CUS2040","Female","22","Regular","Incheon","Seo-gu"
"CUS2041","Female","35","Silver","Gyeonggi","Namyangju"
"CUS2042","Male","36","Silver","Gyeonggi","Pyeongtaek"
"CUS2043","Female","38","Regular","Seoul","Gwanak-gu"
"CUS2044","Female","24","Regular","Seoul","Jongno-gu"
"CUS2045","Male","24","Gold","Seoul","Mapo-gu"
"CUS2046","Female","39","Silver","Busan","Saha-gu"
"CUS2047","Male","25","Regular","Daegu","Suseong-gu"
"CUS2048","Female","36","Regular","Daegu","Buk-gu"
"CUS2049","Male","22","Regular","Gyeonggi","Ansan"
"CUS2050","Female","29","Regular","Gwangju","Dong-gu"
"CUS2051","Female","51","Gold","Daegu","Buk-gu"
"CUS2052","Female","32","Regular","Daegu","Dong-gu"
"CUS2053","Female","43","Regular","Gangwon","Chuncheon"
"CUS2054","Male","33","Regular","Gyeonggi","Goyang"
"CUS2055","Male","37","Gold","Gyeonggi","Namyangju"
"CUS2056","Male","47","Premium","Daegu","Buk-gu"
"CUS2057","Male","36","Regular","Seoul","Nowon-gu"
"CUS2058","Male","33","Regular","Chungcheong","Cheongju"
"CUS2059","Female","22","Regular","Seoul","Gangnam-gu"
"CUS2060","Female","20","Regular","Gwangju","Gwangsan-gu"
"CUS2061","Female","21","Regular","Gangwon","Gangneung"
"CUS2062","Male","30","Regular","Gyeonggi","Yongin"
"CUS2063","Male","23","Gold","Gyeongsang","Changwon"
"CUS2064","Female","27","Regular","Gyeongsang","Changwon"
"CUS2065","Male","42","Silver","Seoul","Dobong-gu"
"CUS2066","Male","42","Premium","Gyeonggi","Suwon"
"CUS2067","Male","33","Regular","Daegu","Suseong-gu"
"CUS2068","Male","18","Regular","Gyeonggi","Yongin"
"CUS2069","Female","31","Regular","Seoul","Seocho-gu"
"CUS2070","Male","39","Regular","Jeju","Jeju city"
"CUS2071","Female","24","Regular","Gyeonggi","Pyeongtaek"
"CUS2072","Female","33","Premium","Gwangju","Seo-gu"
"CUS2073","Male","25","Regular","Jeju","Jeju city"
"CUS2074","Female","43","Gold","Seoul","Mapo-gu"
"CUS2075","Female","18","Regular","Incheon","Michuhol-gu"
"CUS2076","Female","23","Regular","Daejeon","Seo-gu"
"CUS2077","Male","26","Regular","Jeju","Jeju city"
"CUS2078","Female","18","Regular","Busan","Busanjin-gu"
"CUS2079","Female","38","Gold","Daejeon","Jung-gu"
"CUS2080","Female","39","Regular","Gangwon","Samcheok"
"CUS2081","Male","18","Regular","Gyeonggi","Goyang"
"CUS2082","Male","26","Regular","Gyeongsang","Pohang"
"CUS2083","Male","31","Silver","Seoul","Jongno-gu"
"CUS2084","Male","23","Gold","Gyeonggi","Suwon"
"CUS2085","Female","18","Regular","Daejeon","Yuseong-gu"
"CUS2086","Male","18","Regular","Gwangju","Buk-gu"
"CUS2087","Female","27","Gold","Seoul","Nowon-gu"
"CUS2088","Male","40","Premium","Seoul","Songpa-gu"
"CUS2089","Male","56","Silver","Chungcheong","Gongju"
"CUS2090","Female","20","Premium","Jeju","Jeju city"
"CUS2091","Male","31","Gold","Seoul","Jongno-gu"
"CUS2092","Female","23","Regular","Daegu","Dalseo-gu"
"CUS2093","Female","36","Regular","Gyeongsang","Andong"
"CUS2094","Female","29","Regular","Jeolla","Gwangyang"
"CUS2095","Female","21","Silver","Gyeonggi","Ansan"
"CUS2096","Male","18","Regular","Incheon","Namdong-gu"
"CUS2097","Female","41","Premium","Seoul","Songpa-gu"
"CUS2098","Male","30","Regular","Seoul","Jongno-gu"
"CUS2099","Male","31","Regular","Incheon","Michuhol-gu"
"CUS2100","Female","47","Premium","Seoul","Gangnam-gu"
"CUS2101","Female","18","Regular","Gyeongsang","Changwon"
"CUS2102","Male","31","Regular","Gyeonggi","Goyang"
"CUS2103","Female","33","Premium","Incheon","Yeonsu-gu"
"CUS2104","Female","29","Regular","Incheon","Namdong-gu"
"CUS2105","Male","24","Regular","Chungcheong","Cheonan"
"CUS2106","Male","24","Regular","Gwangju","Buk-gu"
"CUS2107","Female","25","Regular","Gwangju","Buk-gu"
"CUS2108","Female","23","Premium","Gyeongsang","Gyeongju"
"CUS2109","Male","29","Regular","Seoul","Yeongdeungpo-gu"
"CUS2110","Male","30","Premium","Gyeonggi","Hwaseong"
"CUS2111","Male","37","Regular","Gyeongsang","Pohang"
"CUS2112","Female","28","Regular","Gangwon","Chuncheon"
"CUS2113","Female","22","Regular","Gyeonggi","Pyeongtaek"
"CUS2114","Male","27","Silver","Seoul","Seocho-gu"
"CUS2115","Female","35","Regular","Seoul","Dobong-gu"
"CUS2116","Male","23","Regular","Chungcheong","Sejong"
"CUS2117","Male","35","Premium","Gyeonggi","Namyangju"
"CUS2118","Male","23","Regular","Gyeonggi","Pyeongtaek"
"CUS2119","Male","28","Premium","Gyeonggi","Pyeongtaek"
"CUS2120","Male","44","Regular","Gyeongsang","Pohang"
"CUS2121","Male","29","Silver","Seoul","Jongno-gu"
"CUS2122","Female","33","Silver","Gyeonggi","Suwon"
"CUS2123","Male","27","Silver","Daegu","Dalseo-gu"
"CUS2124","Male","26","Regular","Gyeonggi","Bucheon"
"CUS2125","Female","38","Regular","Gyeongsang","Gyeongju"
"CUS2126","Male","22","Regular","Busan","Nam-gu"
"CUS2127","Female","34","Gold","Gangwon","Sokcho"
"CUS2128","Male","38","Gold","Busan","Suyeong-gu"
"CUS2129","Female","27","Regular","Seoul","Seongdong-gu"
"CUS2130","Female","43","Regular","Gyeonggi","Uijeongbu"
"CUS2131","Male","46","Regular","Gangwon","Sokcho"
"CUS2132","Female","45","Premium","Daejeon","Yuseong-gu"
"CUS2133","Female","30","Regular","Busan","Saha-gu"
"CUS2134","Male","32","Regular","Gyeonggi","Uijeongbu"
"CUS2135","Male","25","Regular","Chungcheong","Gongju"
"CUS2136","Male","51","Silver","Seoul","Seocho-gu"
"CUS2137","Male","18","Regular","Seoul","Yeongdeungpo-gu"
"CUS2138","Male","51","Gold","Daejeon","Seo-gu"
"CUS2139","Male","30","Regular","Gwangju","Dong-gu"
"CUS2140","Male","24","Gold","Gyeongsang","Changwon"
"CUS2141","Female","19","Regular","Chungcheong","Sejong"
"CUS2142","Male","18","Regular","Seoul","Dobong-gu"
"CUS2143","Female","26","Regular","Gyeongsang","Changwon"
"CUS2144","Female","31","Silver","Jeolla","Gwangyang"
"CUS2145","Female","51","Premium","Daegu","Dalseo-gu"
"CUS2146","Female","18","Regular","Seoul","Seocho-gu"
"CUS2147","Female","25","Gold","Gangwon","Chuncheon"
"CUS2148","Female","18","Regular","Busan","Haeundae-gu"
"CUS2149","Male","35","Regular","Seoul","Gangnam-gu"
"CUS2150","Female","23","Regular","Gyeonggi","Ansan"
"CUS2151","Male","35","Gold","Busan","Nam-gu"
"CUS2152","Female","32","Silver","Gyeonggi","Goyang"
"CUS2153","Male","35","Gold","Busan","Saha-gu"
"CUS2154","Female","63","Premium","Seoul","Dobong-gu"
"CUS2155","Male","18","Regular","Gyeonggi","Ansan"
"CUS2156","Male","41","Silver","Incheon","Namdong-gu"
"CUS2157","Male","33","Gold","Gyeonggi","Uijeongbu"
"CUS2158","Male","18","Silver","Busan","Haeundae-gu"
"CUS2159","Female","20","Regular","Gwangju","Nam-gu"
"CUS2160","Female","32","Regular","Gyeongsang","Jinju"
"CUS2161","Female","28","Regular","Daejeon","Dong-gu"
"CUS2162","Female","19","Silver","Chungcheong","Gongju"
"CUS2163","Female","19","Regular","Jeolla","Jeonju"
"CUS2164","Male","28","Regular","Gangwon","Wonju"
"CUS2165","Female","41","Premium","Jeolla","Iksan"
"CUS2166","Female","43","Gold","Daegu","Dong-gu"
"CUS2167","Male","32","Silver","Seoul","Mapo-gu"
"CUS2168","Male","24","Regular","Seoul","Yeongdeungpo-gu"
"CUS2169","Female","22","Regular","Gyeonggi","Goyang"
"CUS2170","Female","30","Regular","Busan","Suyeong-gu"
"CUS2171","Male","47","Silver","Incheon","Namdong-gu"
"CUS2172","Female","40","Gold","Gyeonggi","Namyangju"
"CUS2173","Male","39","Regular","Gyeonggi","Namyangju"
"CUS2174","Male","42","Regular","Gyeonggi","Namyangju"
"CUS2175","Female","34","Premium","Seoul","Dobong-gu"
"CUS2176","Female","36","Silver","Gyeonggi","Ansan"
"CUS2177","Male","32","Regular","Gangwon","Samcheok"
"CUS2178","Male","26","Regular","Seoul","Nowon-gu"
"CUS2179","Female","31","Silver","Gyeongsang","Pohang"
"CUS2180","Female","28","Regular","Seoul","Seocho-gu"
"CUS2181","Female","32","Regular","Chungcheong","Gongju"
"CUS2182","Male","30","Regular","Gyeonggi","Seongnam"
"CUS2183","Female","46","Premium","Busan","Busanjin-gu"
"CUS2184","Female","44","Regular","Jeolla","Yeosu"
"CUS2185","Female","32","Gold","Busan","Dongrae-gu"
"CUS2186","Male","18","Regular","Seoul","Jongno-gu"
"CUS2187","Male","38","Premium","Gyeonggi","Suwon"
"CUS2188","Male","18","Regular","Daegu","Dong-gu"
"CUS2189","Female","35","Silver","Busan","Dongrae-gu"
"CUS2190","Female","37","Regular","Daegu","Jung-gu"
"CUS2191","Male","22","Regular","Gyeongsang","Jinju"
"CUS2192","Male","40","Silver","Gyeongsang","Gyeongju"
"CUS2193","Male","47","Regular","Gwangju","Buk-gu"
"CUS2194","Male","19","Regular","Gwangju","Dong-gu"
"CUS2195","Female","44","Gold","Gyeongsang","Pohang"
"CUS2196","Female","23","Regular","Busan","Haeundae-gu"
"CUS2197","Female","27","Silver","Gyeonggi","Goyang"
"CUS2198","Male","47","Silver","Incheon","Michuhol-gu"
"CUS2199","Female","27","Regular","Daejeon","Dong-gu"
"CUS2200","Female","39","Regular","Seoul","Seocho-gu"
"CUS2201","Female","49","Gold","Busan","Busanjin-gu"
"CUS2202","Male","22","Regular","Seoul","Dobong-gu"
"CUS2203","Female","37","Gold","Jeju","Jeju city"
"CUS2204","Male","18","Regular","Seoul","Songpa-gu"
"CUS2205","Female","21","Gold","Gwangju","Seo-gu"
"CUS2206","Male","45","Silver","Busan","Nam-gu"
"CUS2207","Male","18","Regular","Busan","Dongrae-gu"
"CUS2208","Female","33","Silver","Gangwon","Gangneung"
"CUS2209","Male","28","Gold","Seoul","Songpa-gu"
"CUS2210","Female","25","Regular","Busan","Dongrae-gu"
"CUS2211","Female","23","Regular","Gyeongsang","Andong"
"CUS2212","Female","23","Gold","Gyeonggi","Suwon"
"CUS2213","Male","29","Regular","Gyeonggi","Bucheon"
"CUS2214","Female","18","Silver","Seoul","Songpa-gu"
"CUS2215","Female","29","Silver","Busan","Nam-gu"
"CUS2216","Male","34","Premium","Jeolla","Suncheon"
"CUS2217","Male","28","Regular","Chungcheong","Cheonan"
"CUS2218","Male","34","Regular","Seoul","Songpa-gu"
"CUS2219","Male","29","Silver","Seoul","Gangnam-gu"
"CUS2220","Female","18","Gold","Incheon","Michuhol-gu"
"CUS2221","Male","29","Regular","Daegu","Jung-gu"
"CUS2222","Male","19","Regular","Gyeonggi","Ansan"
"CUS2223","Male","40","Gold","Daegu","Buk-gu"
"CUS2224","Male","37","Premium","Chungcheong","Cheonan"
"CUS2225","Female","46","Premium","Seoul","Jongno-gu"
"CUS2226","Female","18","Regular","Seoul","Dobong-gu"
"CUS2227","Male","22","Regular","Daejeon","Jung-gu"
"CUS2228","Female","23","Regular","Daegu","Suseong-gu"
"CUS2229","Male","24","Regular","Gangwon","Sokcho"
"CUS2230","Male","18","Regular","Busan","Suyeong-gu"
"CUS2231","Male","39","Premium","Gyeonggi","Suwon"
"CUS2232","Male","37","Gold","Gyeonggi","Yongin"
"CUS2233","Female","34","Regular","Gyeonggi","Uijeongbu"
"CUS2234","Male","41","Regular","Incheon","Michuhol-gu"
"CUS2235","Female","33","Silver","Seoul","Gangnam-gu"
"CUS2236","Male","18","Regular","Busan","Busanjin-gu"
"CUS2237","Female","33","Gold","Gyeongsang","Pohang"
"CUS2238","Male","30","Regular","Seoul","Seocho-gu"
"CUS2239","Female","40","Premium","Seoul","Dobong-gu"
"CUS2240","Female","21","Silver","Gyeonggi","Goyang"
"CUS2241","Male","34","Regular","Seoul","Songpa-gu"
"CUS2242","Male","38","Premium","Seoul","Seongdong-gu"
"CUS2243","Female","29","Regular","Gangwon","Wonju"
"CUS2244","Male","33","Regular","Gyeonggi","Goyang"
"CUS2245","Male","41","Premium","Seoul","Seongdong-gu"
"CUS2246","Male","38","Premium","Gyeonggi","Goyang"
"CUS2247","Male","49","Silver","Seoul","Dobong-gu"
"CUS2248","Female","27","Regular","Seoul","Yeongdeungpo-gu"
"CUS2249","Male","35","Silver","Seoul","Gangnam-gu"
"CUS2250","Female","","Gold","Seoul","Yeongdeungpo-gu"
"CUS2251","Male","21","Silver","Gyeongsang","Andong"
"CUS2252","Male","22","Regular","Seoul","Seocho-gu"
"CUS2253","Male","31","Silver","Daegu","Dalseo-gu"
"CUS2254","Female","34","Regular","Daegu","Jung-gu"
"CUS2255","Female","18","Regular","Busan","Suyeong-gu"
"CUS2256","Male","18","Premium","Daejeon","Jung-gu"
"CUS2257","Female","56","Regular","Gyeonggi","Yongin"
"CUS2258","Female","34","Gold","Seoul","Seongdong-gu"
"CUS2259","Male","43","Premium","Jeju","Jeju city"
"CUS2260","Male","26","Regular","Daejeon","Seo-gu"
"CUS2261","Female","18","Gold","Busan","Dongrae-gu"
"CUS2262","Female","29","Silver","Busan","Saha-gu"
"CUS2263","Female","50","Premium","Seoul","Dobong-gu"
"CUS2264","Male","45","Silver","Seoul","Mapo-gu"
"CUS2265","Male","18","Regular","Seoul","Yeongdeungpo-gu"
"CUS2266","Female","35","Regular","Incheon","Michuhol-gu"
"CUS2267","Female","29","Regular","Gyeonggi","Suwon"
"CUS2268","Female","31","Regular","Daegu","Buk-gu"
"CUS2269","Female","35","Premium","Seoul","Dobong-gu"
"CUS2270","Male","18","Regular","Daegu","Jung-gu"
"CUS2271","Male","30","Silver","Gangwon","Wonju"
"CUS2272","Male","35","Gold","Seoul","Jongno-gu"
"CUS2273","Female","30","Regular","Daegu","Suseong-gu"
"CUS2274","Female","25","Regular","Incheon","Bupyeong-gu"
"CUS2275","Male","32","Regular","Gyeonggi","Seongnam"
"CUS2276","Male","18","Regular","Gyeonggi","Seongnam"
"CUS2277","Female","63","Gold","Seoul","Dobong-gu"
"CUS2278","Male","20","Regular","Gyeonggi","Hwaseong"
"CUS2279","Male","38","Silver","Seoul","Gangnam-gu"
"CUS2280","Female","20","Regular","Gyeonggi","Seongnam"
"CUS2281","Male","26","Regular","Gyeonggi","Hwaseong"
"CUS2282","Female","27","Silver","Daegu","Dalseo-gu"
"CUS2283","Female","23","Regular","Gyeonggi","Suwon"
"CUS2284","Female","31","Gold","Seoul","Songpa-gu"
"CUS2285","Male","23","Regular","Seoul","Dobong-gu"
"CUS2286","Female","25","Regular","Incheon","Bupyeong-gu"
"CUS2287","Male","44","Silver","Seoul","Dobong-gu"
"CUS2288","Male","20","Regular","Busan","Dongrae-gu"
"CUS2289","Female","18","Regular","Daegu","Dalseo-gu"
"CUS2290","Male","45","Silver","Seoul","Gangnam-gu"
"CUS2291","Female","27","Premium","Chungcheong","Cheonan"
"CUS2292","Male","44","Regular","Seoul","Dobong-gu"
"CUS2293","Male","26","Regular","Gyeonggi","Hwaseong"
"CUS2294","Female","35","Regular","Gyeonggi","Goyang"
"CUS2295","Male","18","Silver","Gangwon","Chuncheon"
"CUS2296","Male","38","Regular","Gangwon","Sokcho"
"CUS2297","Male","32","Silver","Chungcheong","Sejong"
